ArticleID,SentenceID,StrLabel,Label,Anchor,Publisher
10236,550970,Liberal,1,The highlight came Wednesday when the -year-old defendant took the stand and offered dramatic testimony interrupted by tears and several heated exchanges between the judge and prosecutor,CNN
52961,288830,Liberal,1,Rittenhouse became an instant celebrity among right-wing groups who called him a patriot and a good guy with a gun,Los Angles
45257,256068,Conservative,0,To me those qualities reflect a young man full of life and energy who looked like me and the people I loved Jasmine Arbery said,Chicago Tribune
94044,485448,Liberal,1,Another resident Sube Lawrence said she was an administrator for a neighborhood Facebook page in which she would keep up with what people said about crime in the area and was in touch with a neighbor who would alert her if there was a suspicious person lurking at a nearby home under construction so that Lawrence could get her children inside,CNN
44790,780361,Liberal,1,A state crime lab DNA analyst testified Friday that she tested the barrel guard from Rittenhouses rifle and did not find DNA from Rosenbaum or the other man killed that night Anthony Huber,Los Angles
43275,419913,Liberal,1,When the larger construct that you invested in abandons you where do you go I think thats what Im really trying to figure out right now Cullors said,Los Angles
71336,387145,Conservative,0,The bystander Joshua Ziminski has been mentioned frequently during the trial but was not called as a witness by either side,Chicago Tribune
18023,813136,Conservative,0,Ahmaud Arbery trial Travis McMichael admits Arbery made no threats before McMichael raised his gunTravis McMichael is on trial alongside his father Greg McMichael and neighbor William Roddie Bryan for murder aggravated assault and false imprisonment,Fox
24539,976978,Conservative,0,Superior Court Judge Timothy Walmsley made a point of explaining the law in his final instructions before the jury retired to consider its verdict,Houston Chronicle
28774,682074,Conservative,0,These are qualities that made these men assume that Ahmaud was a dangerous criminal and chase him with guns drawn she said choking back tears,Fox
49697,485470,Liberal,1,Post Reports podcast Kyle Rittenhouse on trialThere was key testimony from the first shootingRichie McGinniss a videographer with the Daily Caller conservative website provided testimony at the heart of key claims by both the prosecution and the defense,Washington post
64705,518243,Conservative,0,From left Kariann Swart Joseph Rosenbaums fiancee Susan Hughes Anthony Hubers great-aunt and Hannah Gittings Anthony Hubers girlfriend listen as Kyle Rittenhouse is found not guilty on all counts on Nov,Chicago Tribune
66470,649322,Liberal,1,Mr McGinniss recalled on the stand how he had tried to save Mr Rosenbaum’s life applying pressure to his wounds and loading him into a vehicle to take him to a hospital,NY Times
77562,518251,Liberal,1,The judge said he disliked questionnaires in general because he was afraid that most people wont fill them out or that it would tip them off that they may be on the Rittenhouse case increasing the chances they would discuss it with friends and family,Los Angles
32626,682093,Liberal,1,In Mr Bryan’s case the authorities said he had tried to help detain Mr Arbery which contributed to his death,NY Times
69817,190574,Conservative,0,Kyle Rittenhouse listens as the Judge Bruce Schroeder talks about how the jury will view video during deliberations in Kyle Rittenhouses trial at the Kenosha County Courthouse on November   in Kenosha Wisconsin,Chicago Tribune
33096,845935,Liberal,1,During those demonstrations Rittenhouse clashed with a crowd gathered near a car dealership and Rosenbaum who did not have a firearm threw an object that appeared to be a plastic bag at him and missed according to a criminal complaint filed last year,CNN
52628,518253,Liberal,1,Georgia Judge Sentences Three Men to Life in Prison in Arbery KillingOne man will be eligible for parole after  years,NY Times
88492,878712,Liberal,1,Here are six pivotal points from the trialThe Defendant Takes the StandMr Rittenhouse testified in his own defense offering his first detailed public account of the shootings,NY Times
53829,845946,Conservative,0,TRAVIS MCMICHAEL ADMITS ARBERY MADE NO THREATS BEFORE MCMICHAEL RAISED HIS GUNGreg McMichael told investigators that he saw Arbery hauling a— by his house on that Sunday afternoon in Satilla Shores,Fox
77727,616571,Liberal,1,Returning to this idea throughout the broadcast McKenna was always careful to present the aim of that deployment as not vigilante action but rather forcing Evers’s hand If the Black Lives Matter activists could get what they wanted by flooding the streets why couldn’t conservativesOver the course of the show however she fielded several calls from listeners who saw putting guns in the streets not as a means to a solution but as the solution itself,NY Times
36556,747642,Conservative,0,Several hundred people crowded outside the Glynn County Courthouse on Friday to mark what would have been Arbery’s th birthday with many saying it’s too soon to celebrate because the case must still go before a grand jury that will decide whether to indict the McMichaels,Chicago Tribune
67317,977019,Liberal,1,Judge wrong about bad media He may not like news coverage of the Rittenhouse trial in his courtroom but banning reporters and cameras wont change it,Los Angles
45652,125069,Conservative,0,Superior Court Judge Timothy Walmsley acknowledged on Wednesday that intentional discrimination by attorneys for the three White defendants charged in the death of the Black man appeared to have shaped jury selection,Fox
73580,780432,Liberal,1,Heres a look back at what we heard during testimony in the case against the three White men charged in the killingTravis McMichael said he was attacked by ArberyThe younger McMichael took the stand as the defenses first witness and told the court he felt he was in a life or death situation when he shot Arbery,CNN
24982,256149,Liberal,1,He argued that they had acted legally under Georgia’s citizen arrest and self-defense laws according to documents obtained by The New York Times,NY Times
83213,813207,Liberal,1,In addition to the murder convictions the men were also found guilty of aggravated assault false imprisonment and criminal attempt to commit false imprisonment counts with maximum prison terms from five to  years,Los Angles
87975,649374,Liberal,1,The prosecution says the killing began when Rittenhouse pointed his gun at Joseph Rosenbaum an unarmed -year-old protester prompting Rosenbaum to run after him in an effort to stop a potential shooting,NY Times
20930,321702,Conservative,0,Kenosha County Circuit Judge Bruce Schroeder said in court that the incident occurred when the White male juror was being escorted to his car earlier this week,Houston Chronicle
89935,944302,Liberal,1,Chief among them Has justice truly been doneThe concept of justice is too often reduced to merely meting out punishment for breaking a law,CNN
45201,420018,Liberal,1,Still I’m okay that not every armed White man who kills people while playing the role of a wannabe cop gets millions of dollars to turbocharge his privilege,Washington post
39263,223414,Liberal,1,Cooper-Jones post goes on to say that she made multiple requests to be granted access to the page as an administrator but they were denied,CNN
92125,878782,Conservative,0,Authorities handling of Arberys killing came under intense scrutiny in  and last year raising familiar concerns about unequal treatment of Black Americans by police and prosecutors,Houston Chronicle
24631,846015,Conservative,0,That after all was the prevailing tone of the media coverage which portrayed the teenager as a White supremacist — sometimes not bothering with alleged — who went to the Wisconsin city for reasons of racial animus,Fox
14934,485570,Conservative,0,Two prosecutors had been replaced amid concerns of possible conflicts of interest and more than two months passed after the slaying before the GBI announced the arrests,Fox
75609,911555,Liberal,1,to answer the question in their minds and their hearts Do we have a justice system that we can depend uponA quiet wait for answersWhile the defendants actions and motives face scrutiny in court some Black residents here have their own theories of why Arbery was slain often based on their experiences in Brunswick where about  of residents are Black compared with  countywide,CNN
73580,452802,Liberal,1,Travis McMichael assumed the man was armed jumped back in his vehicle and the person ran to the house under construction he testified,CNN
30387,878789,Conservative,0,We have been in similar circumstances ourselves and we’re hoping the jury acquits him on all counts said Mark McCloskey who is running for one of Missouri’s US Senate seats,Chicago Tribune
43163,780493,Liberal,1,And Richards added he was glad Rittenhouse shot him saying if Joseph Rosenbaum got that gun I don’t believe for a minute he wouldn’t have used it on anyone else,Washington post
88492,747728,Liberal,1,Mr Lackowski told the court that Mr Rosenbaum had taunted him and a group of armed people like him who said they had decided to come to the area because they wanted to defend the local businesses,NY Times
84748,157910,Liberal,1,In June  a few weeks after a Georgia investigator testified in a hearing that Bryan heard Travis McMichael use a racist slur moments after killing Arbery the staunchly Republican governor signed into law Georgias first hate-crimes bill that imposes additional penalties for crimes motivated by bias,Los Angles
67317,387288,Liberal,1,Schroeders error as is the case with many observers is to pretend there is some monolithic media that has a singular mind and method,Los Angles
44790,813274,Liberal,1,After getting a call from the medical examiner that Rosenbaum had died Swart said she fell to her knees and cried and then found a video online showing him dying,Los Angles
86615,354525,Conservative,0,Ahmaud Arbery verdict by mostly White jury is justice in and of itself Ted WilliamsThe verdict capped off an intense trial surrounding the February  shooting death of a Arbery a -year-old unarmed Black man who was chased down while he was on a run in a neighborhood outside of Brunswick,Fox
64391,977129,Liberal,1,State Representative Bert Reeves a Republican and the House leader said he expects a hearing on the bill sometime next week,NY Times
24982,387314,Liberal,1,Under pressure from Mr Arbery’s family Mr Barnhill then recused himself from the case because his son had worked in the Brunswick prosecutor’s office with Gregory McMichael,NY Times
53634,780531,Liberal,1,In the latest twist in the small-town politics of this case a criminal defense lawyer in Brunswick Ga who had informally consulted with the McMichaels said he was the one who leaked video footage of the shooting,NY Times
45201,485620,Liberal,1,There is nothing wrong with begrudging all the resources Rittenhouse was provided to fight his case when those resources are a product of his Whiteness,Washington post
64705,616697,Conservative,0,As of early Friday evening there were no signs of the National Guard or unrest on the streets of Kenosha,Chicago Tribune
14934,190732,Conservative,0,As he was out on his run the McMichaels allegedly grabbed guns hopped into a truck and chased him down the road,Fox
83585,354582,Liberal,1,Travis McMichael testified that he raised his shotgun first to de-escalate and scare Arbery off drawing on his use-of-force training while employed with the Coast Guard,Washington post
72887,911638,Conservative,0,Kyle Rittenhouse center stands with his attorneys from left Mark Richards Corey Chirafisi and Natalie Wisco before viewing video during proceedings at the Kenosha County Courthouse on Nov,Chicago Tribune
63923,223519,Liberal,1,Thomas Binger the prosecutor asked the judge to dismiss the juror from the trial saying the remark suggested that the juror who is white had a racial bias,NY Times
29416,846113,Liberal,1,When the George Floyd protests swept the world The Times apologized for its role in perpetuating harm against communities of color,Los Angles
24982,485666,Liberal,1,That same day Mr Durden said that he wanted to send the case to a grand jury to decide whether to bring charges,NY Times
64705,780594,Conservative,0,Several law enforcement agencies also are on heightened alert including the Chicago Police Department which recently canceled days off as the officers union said it was bracing for the trial’s conclusion,Chicago Tribune
91462,223554,Liberal,1,After Rosenbaum was shot several people nearby tried to confront a fleeing Rittenhouse who tripped and fell to the ground,CNN
43275,846156,Liberal,1,Last she created two arms of the organization the Black Lives Matter Political Action Committee to engage in politics and BLM Grassroots to oversee the organizations chapters,Los Angles
52628,158029,Liberal,1,But the accusations of racism that jurors never heard in the state case could potentially be introduced next month in federal court,NY Times
31865,387406,Liberal,1,Georgia judges have long taken that position in the state said University of Georgia law professor Ronald Carlson but lawmakers codified it in  as more states followed suit,Washington post
61734,584027,Liberal,1,The video shows the two stop and interact and Rosenbaum who was unarmed then begins to run toward Rittenhouse who is armed with a rifle,CNN
83585,813408,Liberal,1,As we’ve all seen in the video the shooting doesn’t occur until Travis McMichael and Ahmaud Arbery are locked up in mortal combat Hogue said,Washington post
77727,649570,Liberal,1,Neither Belling nor Meadows told citizens to take matters into their own hands — and Belling had warned of the possibility of it happening — but people discussing plans for that evening on the Kenosha Guard Facebook page seem to have drawn that conclusion,NY Times
77727,387442,Liberal,1,What you saw happen to us could just as easily happen to any of you who are watching from quiet neighborhoods around our country Patricia McCloskey said,NY Times
51306,485747,Liberal,1,Travis McMichael’s lawyer pronounced himself very pleased adding that members of the defense team truly believe the jury will decide the case in keeping with what we all understand justice to be about,Washington post
43244,878970,Liberal,1,Rittenhouse testified that he had traveled to the protests from his home in Illinois to help protect property and that he fired in self-defense after being threatened,Los Angles
56405,977285,Conservative,0,The prosecution and defense made their closing arguments on Monday when protesters including Black armed militias appeared outside the Glynn County courthouse demanding justice for the deceased -year-old,Fox
82210,289158,Liberal,1,Schroeder explained if the prosecution is not able to establish Rittenhouses guilt on the charged offense beyond a reasonable doubt then the jury must acquit him,CNN
29812,321930,Liberal,1,Arbery wearing a T-shirt and shorts is running down a road three miles from his home trees on either side draped with Spanish moss when he comes upon a pickup truck and meets the men who take his life,Washington post
40235,944522,Liberal,1,Rittenhouses testimony gave jurors the ability to hear what he thought at the time and whether he believed he was in danger -- a claim the prosecution ultimately failed to undermine former federal prosecutor Elie Honig said,CNN
92887,649614,Conservative,0,APAccording to the police report Gregory McMichael said he saw a person he suspected of burglary hauling ass down the street,Chicago Tribune
62373,485793,Liberal,1,Prosecutors began their case with a description of the events of the night of Aug   when Mr Rittenhouse joined a friend Dominick Black to head downtown with their rifles,NY Times
38299,846257,Liberal,1,And he pressed him on his decision to enter a volatile crowd of demonstrators after curfew in Kenosha a city that was not his own,NY Times
44438,420275,Liberal,1,Friends and family said he liked to stay in good shape and he was an avid jogger who was often seen running in and around his neighborhood,NY Times
77727,747958,Liberal,1,Mathewson went to the site of the Blake shooting shortly after it happened and left as the protest turned destructive,NY Times
75177,518589,Liberal,1,KENOSHA Wisconsin — The trial of Kyle Rittenhouse which has played out over the last two weeks has seemed at times to come down to a matter of deciding whether Mr Rittenhouse was acting in self-defense when he shot three men amid demonstrations in Kenosha Wisconsin or whether he was committing serious crimes including first-degree intentional homicide,NY Times
11220,715215,Conservative,0,All of us who knew what actually happened in Kenosha last year assumed this would be the verdict tweeted Republican former Wisconsin Governor Scott Walker,Houston Chronicle
47612,158159,Conservative,0,Rittenhouse armed with an AR-style semiautomatic rifle joined others who said they were intent on protecting private property from potential damage on Aug,Houston Chronicle
33086,289239,Liberal,1,He repeats I just shot someone over and over and I believe at some point he did say he had to shoot someone Smith said,CNN
28774,518620,Conservative,0,I pray that no one in this courtroom ever has to do what we had to do bury their child the father said,Fox
49289,387549,Liberal,1,Joshua Carroll Allie CarenThe Washington PostBryan the only one of the three granted the possibility of parole was not mentioned in notices of plea deals filed Sunday,Washington post
87975,649705,Liberal,1,The gun transformed situations that might have ended in black eyes and broken bones into ones that ended with corpses in the street,NY Times
22695,846313,Liberal,1,Judge Bruce Schroeder said both sides will deliver their closing arguments on Monday and after that Rittenhouse’s fate will be placed in the hands of a dozen jurors selected from Kenosha County,Washington post
10236,289279,Liberal,1,The prosecution sought to show that Rittenhouses actions were reckless and criminal while the defense said he acted in self-defense,CNN
85446,453120,Conservative,0,He was also armed with a pistol and had it in his hand when he approached Rittenhouse who shot him in the arm,Houston Chronicle
79453,944646,Conservative,0,The three men are also indicted on federal hate crime charges and are slated to go to trial on that case Feb,Fox
64705,387590,Conservative,0,Grosskreutz a trained paramedic also confirmed he had a gun in his right hand and pointed toward the teen as he took a step in his direction after Rittenhouse fatally shot Huber,Chicago Tribune
48979,485896,Liberal,1,I wish he would have cut and cleaned his toenails before he went out for that jog that day Cooper-Jones said during her statement,CNN
84413,616969,Conservative,0,Donald Trump meets with Kyle Rittenhouse after verdict calls him a nice young manRittenhouse  visited the former president with his mother in Mar-a-Lago Florida on Monday Trump said - just days after jurors acquitted him on all counts after more than three days of deliberation,Houston Chronicle
52961,485901,Liberal,1,Federal law enforcement and National Guard troops were dispatched across the city for several weeks to deter protesters and protect property,Los Angles
66510,387604,Conservative,0,Criminal defense attorneys who specialize in Wisconsin firearm law say it will be hard for the defense to beat that back at trial,Houston Chronicle
20930,944661,Conservative,0,On Thursday Kenosha County Assistant District Attorney Thomas Binger told the court that the joke said by the juror this week was in bad taste,Houston Chronicle
17691,453141,Liberal,1,The defense attorneys also said the trial was complicated by the fact that the case had become part of a wider national conversation about racial injustice,Los Angles
67928,682519,Liberal,1,The father and son believed Arbery was responsible for a string of recent burglaries in the neighborhood the elder McMichael told police but Glynn County police said there had been only one burglary reported in the roughly two months before the shooting,CNN
45652,911897,Conservative,0,Judge Timothy Walmsley presides over the jury selection process in the trial of Gregory McMichael Travis McMichael and their neighbor William Roddie Bryan charged with the February  death of -year-old Ahmaud Arbery at the Gwynn County Superior Court in Brunswick Ga Wednesday Oct,Fox
25707,551456,Liberal,1,Had Mr Arbery not been black it would not have taken law enforcement authorities in Georgia more than two months to be shamed into seeking some semblance of justice in his killing,Washington post
64391,944676,Liberal,1,The county along the southern stretch of Georgia’s Atlantic coast is majority white and conservative — a defense friendly venue for this type of case said Esther Panitch a criminal defense lawyer and legal analyst in Atlanta,NY Times
83424,911913,Conservative,0,Three days after Urhahn posted his comment which he ultimately deleted his boss Sheriff Cullen Talton suspended the -year veteran without pay,Houston Chronicle
96621,846380,Liberal,1,Gough also tried to counter claims that Bryan after getting in his truck and venturing out tried to run Arbery over with the vehicle,CNN
29416,649773,Liberal,1,A participant in the Jan  insurrection at the US Capitol was quoted as saying Theyre supposed to shoot BLM but they are shooting the patriots referring to the Black Lives Matter protesters and a Capitol Police officers shooting of Ashli Babbitt the only rioter fatally shot by law enforcement that day,Los Angles
52628,780846,Liberal,1,But Gregory McMichael would be in his s if he were given the chance to go before a parole board,NY Times
67928,977454,Liberal,1,Two prosecutors initially instructed Glynn County police not to make arrests in the case but about two months after the shooting a copy of Bryans video of the killing surfaced sparking nationwide outcry,CNN
39263,617008,Liberal,1,The criminal investigation into his death stalled for nearly  weeks but in June a Glynn County grand jury indicted three white men on malice and felony murder charges,CNN
49852,125489,Conservative,0,Sean KrajacicThe Kenosha NewsAPThe juror an older white man acknowledged he told a joke about Blake but he declined to repeat it,Chicago Tribune
66510,780856,Conservative,0,At the end of the day the day the facts and the incident are a fairly narrow inquiry said Juliet Sorensen a former federal prosecutor who now teaches at Northwestern Law,Houston Chronicle
95397,584250,Liberal,1,Schroeder who had been critical of some of the media coverage of the trial prohibited anyone with the network from being inside the courthouse for the jury deliberations,Washington post
31865,617019,Liberal,1,It gives me the ability to make a decision I think is best immediately rather than put some legal standard in front of me that I have to make when I’m in fear for my life said Rob Sexton legislative affairs director for the Buckeye Firearms Association which lobbied for a stand-your-ground expansion enacted this spring in Ohio,Washington post
28016,125498,Liberal,1,That law previously stated that a private person may arrest someone if the offense is committed in his presence or within his immediate knowledge,NY Times
67928,617034,Liberal,1,Let it be clear that almost  years after Trayvon Martin God used Wanda and Marcus son to prove that if we kept marching and kept fighting we would make you hear us he said,CNN
53634,846418,Liberal,1,We constantly have to continue to fight for some level of justice and they constantly slap us in the face he said,NY Times
67928,780883,Liberal,1,They wanted to release portions of the video hoping that it would settle rumors in the community regarding Arberys death,CNN
72878,387669,Conservative,0,Yet again a high-profile murder trial is serving as a national Rorschach test for our American values our sense of criminal justice and our stance on Second Amendment rights,Chicago Tribune
31701,617050,Conservative,0,Conservatives and gun rights advocates rallied around Rittenhouse in the days after his arrest saying he was defending Kenosha from far-left militants,Houston Chronicle
77727,911971,Liberal,1,Today Mark Belling from WISN said Kenosha residents are on their own due to a small police force and weak leadership a Kenosha resident wrote on one of Mathewson’s posts,NY Times
58763,453222,Liberal,1,In a case that has drawn national attention and inspired protests in part because of the racial dimension and because more than two months passed without arrests the men have since been charged with murder,NY Times
96599,354919,Conservative,0,Attorney Areva Martin who is not involved in the case tweeted she made it personal and clearly intentionally trying to play on historical racial tropes,Fox
72411,256618,Conservative,0,Asked how many times he had previously pulled up behind strangers in the neighborhood to ask them what they were doing there McMichael said never,Chicago Tribune
80828,682613,Conservative,0,The attorneys comments came at the conclusion of a case that stoked searing national debates over guns race vigilantism and self-defense,Houston Chronicle
68847,879229,Liberal,1,In these circumstances to go forward with these felony charges against Mr Black given the courts legal ruling as well as Mr Blacks cooperation and the jurys decision in the Rittenhouse case does not seem appropriate Binger said,Los Angles
90668,256647,Conservative,0,I just have nothing more to speak to an ongoing case where the closing arguments were just made Psaki responded,Fox
67928,420491,Liberal,1,The verdict delivered by nine White women two White men and one Black man came after more than  hours of deliberation spanning two days,CNN
46603,453260,Liberal,1,They drove to Rittenhouses home in Antioch just across the Illinois border and Rittenhouse surrendered to police the next morning,CNN
36034,649868,Conservative,0,Kyle Rittenhouse trial No verdict after first day of jury deliberationsKENOSHA — As protesters chanted and beat drums outside the Kenosha County Courthouse jurors deliberated over the fate of Kyle Rittenhouse for nearly  ½ hours Tuesday before stopping for the day without a verdict,Chicago Tribune
55273,846486,Conservative,0,Merritt is not a a man who shies away from a fight and that was true even before he launched his first campaign for statewide office last July,Houston Chronicle
23199,354980,Liberal,1,The instructions which Schroeder outlined in court Monday morning give jurors a road map in how to weigh their decisions,Washington post
27494,748199,Liberal,1,Superior Court Judge Timothy Walmsley issued an order denying the defenses motion to use his criminal history during the trial,CNN
54977,256686,Conservative,0,Johnson blamed the controversy over Arbery’s death for her election defeat last year after a decade as top prosecutor for the five-county circuit in southeast Georgia,Chicago Tribune
91462,912051,Liberal,1,The trial will feature a bevy of video showing Rittenhouses movements that night including infrared video filmed from above Kenosha,CNN
77727,649913,Liberal,1,The county court and jail records and federal indictments from that night and the two that followed show that in fact many of the arrests made were of Kenosha residents but many others were indeed from outside the city — mostly Milwaukee and its suburbs or the Chicago area each about an hour’s drive away,NY Times
54977,912083,Conservative,0,The indictment resulted from an investigation Georgia Attorney General Chris Carr requested last year into local prosecutors’ handling of Arbery’s slaying after a cellphone video of the shooting and a delay in charges sparked a national outcry,Chicago Tribune
43163,813782,Liberal,1,Richards also took aim at the credibility of Grosskreutz who he noted had an expired conceal-carry permit for the Glock he possessed the night of the shootings and pointed at Rittenhouse before the teen shot him,Washington post
43275,191194,Liberal,1,New York activist Opal Tometi then used the words while building a digital network of community organizers and antiracism activists,Los Angles
95403,551644,Conservative,0,A supporter of Second Amendment rights the man who did not want to give his name has attended the demonstrations for the past two evenings,Chicago Tribune
29771,912092,Conservative,0,Even if youre successful on appeal good luck man now youre dealing with the feds and the US Attorneys Office and the DOJ Rahmani said,Fox
30387,584418,Conservative,0,Carrying an AR--style rifle that police say a friend illegally purchased for him Rittenhouse fatally shot Joseph Rosenbaum and Anthony Huber and wounded Gaige Grosskreutz during the third night of unrest in the city,Chicago Tribune
75948,322276,Conservative,0,Wendy Rittenhouse mother of Kyle Rittenhouse gets emotional as her son testifies during his trial at the Kenosha County Courthouse in Kenosha on Nov,Chicago Tribune
43163,420581,Liberal,1,Attorneys gave closing statements on Nov  in the trial of Kyle Rittenhouse who is charged with killing two people and wounding a third in Kenosha Wisconsin Joy YiThe Washington PostWhen Rittenhouse testified last week he broke down at one point gasping for air and Binger brought that up on Monday saying it illustrated who Rittenhouse cared about,Washington post
46753,649962,Liberal,1,Jurors are not being sequestered so Schroeder told them not to discuss the case and to return Wednesday morning at  a,Washington post
32626,518895,Liberal,1,There have been cases where people have been sentenced to death for having a contributing role in a murder case,NY Times
45201,682737,Liberal,1,Rittenhouse raised in a working-class family could not have either but for influential people such as former president Donald Trump and Representative Matt Gaetz R-Fla acting as his cheerleaders,Washington post
31886,944883,Liberal,1,Yet the judge turned down prosecutors’ request to admit as evidence video of Rittenhouse beating up a teenage girl who got into a fight with his sister,Washington post
37432,355061,Conservative,0,Photo by Tayfun CoskunAnadolu Agency via Getty ImagesBen Crump a civil rights attorney who represented George Floyd called Rittenhouse a racist homicidal vigilante who like so many white men before him not only escaped accountability but laughed in its face in a Friday statement,Fox
62373,289526,Liberal,1,The jury was chosen on Monday evening in just a day resulting in a -juror panel of  women and nine men,NY Times
62695,977657,Liberal,1,Alvin Owens who owns a barbershop and community center just a few blocks from where the homicides occurred said he also saw a racial element in the trial and its possible outcome,Los Angles
49289,289531,Liberal,1,Three men charged with federal hate crimes in fatal shooting of Ahmaud ArberyFederal prison is a country club when compared to state prison Lee Merritt a lawyer for Arbery’s mother tweeted Monday,Washington post
54651,125692,Liberal,1,Walmsley to ban what Mr Gough called high-profile members of the African American community from the Brunswick Ga courtroom has been widely condemned,NY Times
22695,912125,Liberal,1,John Black a former longtime police official and use-of-force expert said he conducted a detailed review of video footage of the shootings to pinpoint when they occurred,Washington post
76876,846595,Conservative,0,Attorneys on both sides will spend the coming days questioning the jury pool in groups and individually to determine whether they have formed opinions about the case that render them incapable of serving,Fox
75529,355076,Conservative,0,The Atlanta Journal-Constitution published footage from a surveillance camera at a Brunswick home near where Arbery was shot that shows someone who appears to be Arbery walking into a home under construction,Chicago Tribune
87375,813830,Liberal,1,Ben Crump an attorney for Arberys father said Arbery had been denied justice and was highly critical of the jury makeup adding A jury should reflect the community he said on November,CNN
80239,453389,Liberal,1,In her opening statement earlier Friday prosecutor Linda Dunikoski argued the defendants tracked down Arbery and cornered and fatally shot him without evidence or knowledge hed done anything wrong despite saying they were attempting a citizens arrest,CNN
67928,944921,Liberal,1,Bryan was cleared on the charge of malice murder felony murder involving aggravated assault with a firearm and the count of aggravated assault with a firearm,CNN
43232,879389,Liberal,1,Based on the justices questions at the oral argument and whats known about the conservative majoritys views it seems very likely that the court will strike down the New York law and rule that there is a constitutional right to have guns outside the home including concealed weapons,Los Angles
33096,420638,Liberal,1,Grosskreutz testified he was at the protest to provide medical care and had packed his medical supplies including a tourniquet and gauze as well as his handgun as he routinely did at other demonstrations,CNN
40235,289577,Liberal,1,Coleman Jr were two competing narratives one of Rittenhouse being a victim who was attacked and one of being a vigilante who provoked the violence,CNN
49289,158507,Liberal,1,A lawyer for Arbery’s mother had denounced the agreements as a back room arrangement that would have allowed the McMichaels to serve their sentences in better prison conditions,Washington post
94335,813871,Liberal,1,In the body-camera footage Bryan said he was concerned about break-ins and wanted to help apprehend Arbery trying to block him with his car,Washington post
31865,191279,Liberal,1,I believe Mr Arbery was being pursued and he ran until he couldn’t run anymore a state investigator testified last year,Washington post
97511,715570,Liberal,1,Black testified that he and Rittenhouse went to downtown Kenosha to help protect a car dealership after vehicles were burned the night before,Los Angles
37432,191287,Conservative,0,He added in a later statement We are grateful to the members of the jury for their diligent and thoughtful deliberations,Fox
16149,977724,Liberal,1,Johnson told the AP in May  that Glynn County police contacted two of her assistant prosecutors on the day of the shooting,Los Angles
10236,289599,Liberal,1,The jury of eight men and  women will be narrowed to  by a drawing of names according to the judge,CNN
29854,518976,Liberal,1,Eugene Robinson Rittenhouse’s not-guilty verdict should not be a green light for other armed vigilantesIt was disappointing that the judge dismissed citing a technicality the sixth charge against Rittenhouse possession of a dangerous weapon by a person under,Washington post
30387,191298,Conservative,0,Richards pushed back on that assertion saying Rittenhouse was not a threat to anyone as he headed down the street to turn himself in,Chicago Tribune
79793,617285,Liberal,1,The defense is usually particularly concerned with judges using the term ‘victim’ in jury instructions she said arguing it violates due process for the judge to suggest the contested issue is resolved against the defense before the jury gets to decide,NY Times
58066,158536,Conservative,0,Arbery’s mother Wanda Cooper-Jones thanked the crowd gathered for the verdict and said she did not think she would see this day,Chicago Tribune
77727,813896,Liberal,1,The night before Evers the governor issued a statement that made no mention of the destruction addressing only Blake’s shooting and expressing solidarity with his family friends and neighbors,NY Times
40235,322378,Liberal,1,Rittenhouses defense attorney also pointed to the prosecutions active shooter argument during his news conference saying justice is done when the truth is reached,CNN
75127,846667,Liberal,1,This is all the more essential as every day we hear of more deaths of people from Covid violence and drug overdoses in addition to other illnesses accidents and suicides,NY Times
35971,617294,Liberal,1,Georgia’s law on citizen’s arrest which has been overhauled since Arbery’s death required immediate knowledge of a crime or reasonable and probable grounds of suspicion of someone fleeing a felony offense,Washington post
53238,748375,Conservative,0,AP PhotoCarolyn Kaster AP PhotoCarolyn KasterAHMAUD ARBERY TRIAL GEORGIA JURORS NOT PERMITTED TO HEAR EXPLOSIVE EVIDENCEBidens comments come after jurors in Brunswick Georgia on Wednesday found Travis McMichael and his father Greg McMichael guilty on all counts in the killing of Arbery,Fox
64391,617309,Liberal,1,Cooper-Jones and the many mourners watched a video message from US Senator Raphael Warnock who compared her son’s killing to those of Emmett Till and Breonna Taylor,NY Times
68847,781159,Liberal,1,Rittenhouse used the rifle to shoot three people killing two during a tumultuous night of protests in  in Kenosha over the shooting of a Black man Jacob Blake by a white police officer,Los Angles
12487,945001,Conservative,0,Earlier this week I watched the video depicting Mr Arbery’s last moments alive Kemp told a news conference in Atlanta,Chicago Tribune
42827,879469,Liberal,1,A chase that turned deadlySeveral clips played by both the defense and prosecution captured Joseph Rosenbaum briefly chasing Rittenhouse in a Car Source dealership before Rittenhouse fired four shots at the man,CNN
54955,191346,Conservative,0,Kyle Rittenhouse defense team seeks mistrial claiming prosecutorial misconductKENOSHA — As Kyle Rittenhouse’s jury officially began its deliberations Tuesday a piece of unfinished business still hung over the case,Chicago Tribune
47445,256886,Liberal,1,This isnt the first time members of the Georgia Legislative Black Caucus GLBC have called for a hate crime bill,CNN
76034,256891,Liberal,1,The parents wore black shirts and masks that read Justice for Valentina as they slowly made their way to the open casket of their daughter who wore a pink dress and glasses,Los Angles
43244,256901,Liberal,1,This verdict doesnt set a legal precedent in the sense that it makes new law or binds future decisions Findley said,Los Angles
55236,387983,Conservative,0,While Rittenhouse and the three men he shot were White the shootings took place amid last years racial-justice demonstrations and the far-right backlash to nationwide protests creating a lens through which many viewed the case,Houston Chronicle
35971,420753,Liberal,1,Arbery’s killing in coastal Georgia — in a suburban neighborhood a couple miles from his home — went without arrests for more than two months last year,Washington post
